"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 06/01/2021 22:10:46",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave generico","Generico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 23 Condimentos","091","Otros condimentos","001","MC CORMICK, PIMIENTA, C/LIMON, FCO DE 75 GR","453.2","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 23 Condimentos","091","Otros condimentos","002","DEL MONTE, SALSA CATSUP, FCO DE 700 GR","33.04","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","092","Papas fritas y similares","001","SABRITAS, PAPAS FRITAS, C/SAL, ORIGINAL, BOLSA DE 170 GR","151.4","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","092","Papas fritas y similares","002","MAFER, OTROS, CACAHUATES, ENCHILADOS, BOLSA DE 100 GR","164","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","093","Concentrados para refrescos","001","TANG, EN POLVO, SABORE NARANJA, SOBRE DE 15 GR","2.75","1","SOBRE",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","093","Concentrados para refrescos","002","ZUKO, EN POLVO, DIFERENTES SABORES, SOBRE DE 15 GR","181.67","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","094","Chocolate","001","ABUELITA, EN TABLETA, PAQ DE 360 GR","131.94","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","094","Chocolate","002","CHOCO MILK, EN POLVO, LATA DE 400 GR","90.13","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","095","Dulces, cajetas y miel","001","RICOLINO, DULCES, GOMITAS, PAQ DE 49 GR","163.27","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","095","Dulces, cajetas y miel","002","CORONADO, CAJETA, ENVINADA, FCO DE 660 GR","78.79","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","095","Dulces, cajetas y miel","003","CARLOTA, MIEL, DE ABEJA, FCO DE 500 GR","137.65","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","096","Gelatina en polvo","001","PRONTO, DE AGUA, SABOR LIMON, CAJA DE 84 GR","101.79","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","096","Gelatina en polvo","002","D GARI, DE AGUA, SABOR LIMON, BOLSA DE 140 GR","67.32","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","097","Otros alimentos cocinados","001","GUISADO, TORTAS DE PAPA, C/QUESO, A GRANEL","108","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","097","Otros alimentos cocinados","002","GUISADO, MIXIOTE DE POLLO, A GRANEL","17","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","098","Pollos rostizados","001","ROSTIZADO, POR PZA","88","1","PZA",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","098","Pollos rostizados","002","ROSTIZADO, POR PZA","96","1","PZA",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","099","Barbacoa o birria","001","BARBACOA, DE BORREGO A GRANEL","310","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","099","Barbacoa o birria","002","BARBACOA, DE BORREGO, A GRANEL","320","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","100","Pizzas","001","FUD, CONGELADA, PEPPERONI, DE 455 GR","127.17","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","100","Pizzas","002","COCINADA, FAMILIAR, COCINADA, PEPERONI","169","1","PZA",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","101","Carnitas","001","MACIZA, A GRANEL","130","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","101","Carnitas","002","SURTIDA, A GRANEL","170","1","KG",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 26 Cerveza","102","Cerveza","001","TECATE, ORIGINAL, LATA DE 373 ML","39.61","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 26 Cerveza","102","Cerveza","002","INDIO, OSCURA, BOTELLA DE 355 ML","29.58","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 26 Cerveza","102","Cerveza","003","SOL, CLARA, BOTELLA RET DE 190 ML","43.42","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 26 Cerveza","102","Cerveza","004","BARRILITO, CLARA, PAQ DE 6 BOTELLAS DE 325 ML C/U","28.21","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 26 Cerveza","102","Cerveza","005","TECATE, CLARA, PAQ DE 6 LATAS DE 355 ML C/U","38.5","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","103","Tequila","001","CAZADORES, REPOSADO, BOTELLA DE 1750 ML","194.28","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","103","Tequila","002","JOSE, CUERVO, REPOSADO, ESPECIAL, BOTELLA DE 990 ML","112.12","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","104","Brandy","001","PRESIDENTE, AÑEJO, CLASICO, BOTELLA, DE 940 ML","121.01","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","104","Brandy","002","DON PEDRO, GRAN RESERVA, ESPECIAL, BOTELLA DE 750 ML","153.33","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","104","Brandy","003","FUNDADOR, SOLERA, BOTELLA DE 700 ML","241.65","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","105","Vino de mesa","001","CONCHA Y TORO, RESERVADO, BLANCO, BOTELLA DE 750 ML","158.66","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","105","Vino de mesa","002","TORRES, TINTO, GRAN SANGRE DE TORO, BOTELLA DE 750 ML","242.33","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","106","Otros licores","001","SMIRNOFF, VODKA, BOTELLA DE 1 LT","165","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","106","Otros licores","002","ABSOLUT, VODKA, NATURAL BOTELLA DE 750 ML","270.3","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","107","Ron","001","BACARDI, BLANCO, LIMON, BOTELLA DE 750 ML","173.2","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","107","Ron","002","APPLETON, ESTATE, BOTELLA DE 750 ML","278.67","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","107","Ron","003","ANTILLANO, ORO, ESPECIAL, BOTELLA DE 1 LT","118","1","LT",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.2. Tabaco"," 28 Cigarrillos","108","Cigarrillos","001","CAMEL, CON FILTRO, CAJETILLA CON 20 PZAS","50.03","1","CAJETI",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.2. Tabaco"," 28 Cigarrillos","108","Cigarrillos","002","LUCKY STRIKE, CON FILTRO, CAJETILLA DE 20 PZAS","42","1","CAJETI",""
"2017","04","22/05/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.2. Tabaco"," 28 Cigarrillos","108","Cigarrillos","003","MARLBORO, CON FILTRO, ROJO, CAJETILLA DE 20 PZAS","49","1","CAJETI",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","001","A GRANEL","14","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","002","A GRANEL","14","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","003","A GRANEL","14","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","004","A GRANEL","9.5","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","005","A GRANEL","14","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","006","A GRANEL","10","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","007","A GRANEL","14","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","008","A GRANEL","14","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","009","A GRANEL","14","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","010","A GRANEL","14","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","002","Tostadas","001","DEL HOGAR, TOTOPOS, DE MAIZ, BOLSA DE 280 GR","71.43","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","002","Tostadas","002","CHARRAS, TOSTADAS, PAQ DE 350 GR","62.86","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","003","Masa y harinas de maíz","001","MASECA, HARINA DE MAIZ, PAQ DE 1 KG","12.5","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","003","Masa y harinas de maíz","002","MASA DE MAIZ, A GRANEL","13","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","003","Masa y harinas de maíz","003","MAIZENA, FECULA DE MAIZ, CAJA DE 425 GR","59.41","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","004","Maíz","001","OVARB, POZOLERO, TITI, S/CABEZA, BOLSA DE 1 KG","35.6","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","004","Maíz","002","LA MERCED, PALOMERO, BOLSA DE 500 GR","25","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","005","Pan dulce","001","CONCHA, POR PZA","4","1","PZA",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","005","Pan dulce","002","CONCHA, POR PZA","4","1","PZA",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","005","Pan dulce","003","CONCHA, POR PZA","6","1","PZA",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","006","Pan blanco","001","BOLILLO, POR PZA","2","1","PZA",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","006","Pan blanco","002","TELERA, POR PZA","1.5","1","PZA",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","006","Pan blanco","003","TELERA, POR PZA","2","1","PZA",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","007","Pan de caja","001","BIMBO, BLANCO, BOLSA DE 640 GR","38.52","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","007","Pan de caja","002","WONDER, INTEGRAL, 100%, BOLSA DE 567 GR","56.39","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","008","Pasteles, pastelillos y pan dulce empaquetado","001","MARINELA, PASTELILLOS, GANSITO, PZA DE 50 GR","144","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","008","Pasteles, pastelillos y pan dulce empaquetado","002","TIA ROSA, PAN DULCE, MANTECADAS, BOLSA DE 105 GR","104.76","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","009","Pastelillos y pasteles a granel","001","PASTEL, AMERICANO, A GRANEL","90","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 02 Pan","009","Pastelillos y pasteles a granel","002","PASTEL, DE TRES LECHES, A GRANEL","74.5","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 03 Galletas, pastas y harinas de trigo","010","Galletas","001","GAMESA, SALADAS, SALADITAS, CAJA DE 540 GR","77.78","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 03 Galletas, pastas y harinas de trigo","010","Galletas","002","GAMESA, SALADAS, CRACKETS, PAQ DE 135 GR","66.67","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 03 Galletas, pastas y harinas de trigo","010","Galletas","003","GAPSA, DULCES, SURTIDO BRINDIS, CAJA DE 750 GR","47.27","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 03 Galletas, pastas y harinas de trigo","010","Galletas","004","GAMESA, DULCES, DORADITAS, PAQ DE 278 GR","64.75","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 03 Galletas, pastas y harinas de trigo","011","Pasta para sopa","001","LA MODERNA, ALMEJA, BOLSA DE 220 GR","25.45","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 03 Galletas, pastas y harinas de trigo","011","Pasta para sopa","002","LA MODERNA, BOLSA DE 200 GR","22.5","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 03 Galletas, pastas y harinas de trigo","012","Tortillas de harina de trigo","001","DEL HOGAR, BOLSA DE 260 GR","38.46","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 03 Galletas, pastas y harinas de trigo","012","Tortillas de harina de trigo","002","LA JALISCIENSE, BOLSA DE 360 GR","33.33","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 03 Galletas, pastas y harinas de trigo","013","Harinas de trigo","001","AUNT JEMIMA, P/HOT CAKES, ORIGINALES, PAQ DE 500 GR","55","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 03 Galletas, pastas y harinas de trigo","013","Harinas de trigo","002","SELECTA, DE TRIGO, EXTRA FINA, PAQ DE 1 KG","11.9","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 04 Arroz y cereales preparados","014","Cereales en hojuelas","001","KELLOGG´S, CEREAL DE MAIZ, CAJA DE 150 GR","113.33","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 04 Arroz y cereales preparados","014","Cereales en hojuelas","002","NESTLE, CEREAL DE MAIZ, CORN FLAKES, CAJA DE 560 GR","69.02","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 04 Arroz y cereales preparados","014","Cereales en hojuelas","003","QUAKER, CEREAL MIXTO, 3 MINUTOS, BOTE DE 400 GR","45.63","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 04 Arroz y cereales preparados","015","Arroz","001","MORELOS, ENTERO, BOLSA DE 1 KG","17","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 04 Arroz y cereales preparados","015","Arroz","002","LA MERCED, SUPER EXTRA, BOLSA DE 907 GR","17.53","1","KG",""
"2017","03","27/04/2017 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 04 Arroz y cereales preparados","015","Arroz","003","MORELOS, SUPER EXTRA, BOLSA DE 1 KG","20","1","KG",""
